7_5_20 , 0
1_28_22 , 1
3_12_18 , 3
1_26_06 , 2
3_4_18 , 2
5_22_22 , 4
8_15_06 , 3
5_20_02 , 3
4_13_06 , 5
1_12_04 , 4
5_14_02 , 5
3_29_18 , 3
8_2_08 , 5
1_8_06 , 4
2_12_18 , 6
4_31_22 , 5
4_28_10 , 4
8_25_10 , 4
5_17_20 , 4
6_1_02 , 4
3_21_02 , 5
4_31_18 , 6
5_30_14 , 6
2_30_02 , 6
5_19_18 , 6
2_12_04 , 4
3_5_10 , 4
7_19_04 , 5
7_9_16 , 5
5_2_22 , 5
1_6_04 , 5
2_28_16 , 5
5_5_08 , 5
8_31_18 , 4
6_20_08 , 7
7_18_18 , 7
4_5_14 , 5
6_31_06 , 6
5_23_16 , 6
7_14_12 , 8
2_20_02 , 7
3_27_18 , 4
3_6_20 , 6
4_5_04 , 7
5_3_12 , 6
6_25_22 , 8
7_2_04 , 8
2_28_08 , 7
6_21_20 , 7
1_18_14 , 5
2_18_18 , 5
6_3_16 , 6
2_16_12 , 7
6_5_16 , 8
4_23_10 , 5
4_7_12 , 7
2_29_04 , 5
2_22_06 , 5
2_16_00 , 7
2_4_12 , 5
1_25_06 , 7
7_15_10 , 8
7_19_22 , 7
7_10_02 , 6
3_19_00 , 5
8_20_18 , 7
2_26_12 , 7
5_9_00 , 6
8_17_02 , 6
6_30_06 , 6
3_18_18 , 6
5_1_08 , 7
8_11_04 , 6
6_27_12 , 8
5_23_22 , 8
6_26_12 , 8
3_25_22 , 6
2_24_04 , 6
8_25_12 , 5
4_3_00 , 6
8_20_08 , 8
1_20_04 , 6
5_25_12 , 7
5_31_22 , 7
2_28_04 , 6
4_31_12 , 6
6_17_10 , 7
7_11_06 , 8
3_17_06 , 8
4_15_14 , 7
6_23_10 , 6
7_3_14 , 6
4_31_20 , 6
8_25_08 , 8
1_28_12 , 5
2_16_04 , 7
1_14_00 , 6
5_28_02 , 9
5_15_02 , 7
2_25_08 , 8
3_19_12 , 8
7_25_02 , 6
3_3_10 , 7
8_8_10 , 7
7_15_20 , 7
2_19_04 , 6
7_12_14 , 7
6_23_08 , 7
4_9_14 , 8
6_26_18 , 7
5_31_10 , 9
4_27_22 , 7
2_10_00 , 7
6_14_00 , 9
1_15_10 , 8
3_22_18 , 8
1_18_08 , 8
8_13_12 , 8
7_22_10 , 8
2_27_12 , 8
3_7_00 , 7
8_5_10 , 9
3_18_22 , 6
7_28_04 , 6
6_5_08 , 8
4_5_00 , 7
5_5_06 , 8
7_12_22 , 9
7_9_20 , 8
8_28_02 , 7
3_3_14 , 9
5_7_08 , 8
1_8_08 , 6
3_25_10 , 7
7_15_22 , 9
1_22_22 , 8
1_10_10 , 6
1_2_00 , 7
3_7_02 , 9
3_21_20 , 7
4_30_06 , 7
5_3_10 , 8
5_23_00 , 7
2_24_16 , 8
2_27_22 , 7
2_6_02 , 7
7_23_12 , 7
5_29_02 , 8
4_10_00 , 9
1_3_16 , 9
7_11_02 , 9
8_27_04 , 9
3_18_08 , 7
2_23_20 , 6
8_28_16 , 9
