7_5_20 , 1
1_28_22 , 2
3_12_18 , 3
1_26_06 , 3
3_4_18 , 4
5_22_22 , 5
8_15_06 , 2
5_20_02 , 6
4_13_06 , 7
1_12_04 , 4
5_14_02 , 8
3_29_18 , 5
8_2_08 , 3
1_8_06 , 4
2_12_18 , 5
4_31_22 , 9
4_28_10 , 10
8_25_10 , 4
5_17_20 , 9
6_1_02 , 6
3_21_02 , 6
4_31_18 , 11
5_30_14 , 7
2_30_02 , 6
5_19_18 , 10
2_12_04 , 6
3_5_10 , 8
7_19_04 , 7
7_9_16 , 3
5_2_22 , 8
1_6_04 , 5
2_28_16 , 7
5_5_08 , 8
8_31_18 , 4
6_20_08 , 8
7_18_18 , 9
4_5_14 , 10
6_31_06 , 10
5_23_16 , 9
7_14_12 , 11
2_20_02 , 8
3_27_18 , 7
3_6_20 , 9
4_5_04 , 11
5_3_12 , 9
6_25_22 , 11
7_2_04 , 8
2_28_08 , 9
6_21_20 , 12
1_18_14 , 5
2_18_18 , 9
6_3_16 , 12
2_16_12 , 10
6_5_16 , 13
4_23_10 , 11
4_7_12 , 11
2_29_04 , 8
2_22_06 , 10
2_16_00 , 11
2_4_12 , 7
1_25_06 , 6
7_15_10 , 12
7_19_22 , 9
7_10_02 , 14
3_19_00 , 7
8_20_18 , 5
2_26_12 , 11
5_9_00 , 9
8_17_02 , 6
6_30_06 , 12
3_18_18 , 8
5_1_08 , 11
8_11_04 , 4
6_27_12 , 13
5_23_22 , 10
6_26_12 , 14
3_25_22 , 8
2_24_04 , 12
8_25_12 , 5
4_3_00 , 12
8_20_08 , 7
1_20_04 , 7
5_25_12 , 11
5_31_22 , 10
2_28_04 , 12
4_31_12 , 12
6_17_10 , 10
7_11_06 , 15
3_17_06 , 9
4_15_14 , 12
6_23_10 , 13
7_3_14 , 9
4_31_20 , 12
8_25_08 , 6
1_28_12 , 4
2_16_04 , 12
1_14_00 , 6
5_28_02 , 12
5_15_02 , 10
2_25_08 , 13
3_19_12 , 8
7_25_02 , 10
3_3_10 , 6
8_8_10 , 5
7_15_20 , 13
2_19_04 , 10
7_12_14 , 16
6_23_08 , 14
4_9_14 , 12
6_26_18 , 15
5_31_10 , 11
4_27_22 , 12
2_10_00 , 7
6_14_00 , 11
1_15_10 , 7
3_22_18 , 9
1_18_08 , 8
8_13_12 , 5
7_22_10 , 11
2_27_12 , 13
3_7_00 , 10
8_5_10 , 6
3_18_22 , 9
7_28_04 , 11
6_5_08 , 14
4_5_00 , 13
5_5_06 , 10
7_12_22 , 17
7_9_20 , 5
8_28_02 , 6
3_3_14 , 7
5_7_08 , 10
1_8_08 , 8
3_25_10 , 10
7_15_22 , 14
1_22_22 , 8
1_10_10 , 5
1_2_00 , 6
3_7_02 , 11
3_21_20 , 10
4_30_06 , 13
5_3_10 , 11
5_23_00 , 10
2_24_16 , 14
2_27_22 , 14
2_6_02 , 8
7_23_12 , 12
5_29_02 , 13
4_10_00 , 12
1_3_16 , 7
7_11_02 , 16
8_27_04 , 7
3_18_08 , 10
2_23_20 , 13
8_28_16 , 7
2_8_08 , 9
3_8_20 , 13
7_24_22 , 13
7_1_02 , 12
6_11_08 , 12
5_29_08 , 14
2_23_14 , 14
6_29_06 , 14
4_15_12 , 13
3_13_00 , 10
3_28_04 , 8
8_20_06 , 8
5_20_14 , 7
4_10_10 , 13
1_23_08 , 9
8_24_02 , 7
8_2_14 , 5
5_29_00 , 14
6_16_20 , 12
1_25_22 , 7
8_31_08 , 6
1_8_00 , 6
7_17_00 , 15
4_12_10 , 14
6_16_02 , 13
7_24_10 , 14
3_5_12 , 10
3_26_04 , 9
3_27_06 , 10
5_13_20 , 13
5_21_12 , 8
4_14_20 , 14
5_26_12 , 13
4_2_20 , 14
5_14_18 , 11
6_7_00 , 15
6_16_14 , 14
3_12_08 , 10
2_4_08 , 8
5_22_12 , 9
4_26_20 , 13
6_1_04 , 9
4_13_04 , 15
3_30_02 , 7
8_18_10 , 9
3_25_18 , 11
4_1_22 , 13
8_23_16 , 8
5_1_20 , 12
1_12_14 , 7
5_26_00 , 14
5_9_10 , 13
8_30_14 , 7
7_21_20 , 13
6_19_22 , 11
8_19_06 , 10
1_2_14 , 8
1_12_00 , 6
1_13_16 , 8
7_4_16 , 10
5_14_12 , 12
8_27_10 , 8
7_6_20 , 4
4_18_18 , 14
3_11_10 , 11
4_19_12 , 15
4_30_20 , 14
7_23_16 , 15
5_31_04 , 12
2_6_12 , 10
7_15_06 , 13
3_27_16 , 11
7_28_06 , 12
7_9_02 , 5
6_19_04 , 12
6_27_10 , 16
8_8_12 , 6
5_1_00 , 12
8_30_04 , 8
2_10_02 , 8
4_29_04 , 15
4_29_10 , 16
6_8_22 , 16
5_30_20 , 13
6_17_08 , 13
7_18_06 , 16
8_26_14 , 8
1_10_22 , 7
5_12_20 , 14
6_3_22 , 15
7_20_06 , 14
8_23_06 , 9
5_20_12 , 8
7_14_14 , 14
4_8_00 , 13
7_7_08 , 6
1_24_08 , 10
5_20_18 , 9
3_15_14 , 11
3_9_14 , 14
8_30_00 , 9
1_11_10 , 8
8_12_14 , 6
8_29_14 , 8
6_27_16 , 15
6_17_20 , 13
2_12_16 , 7
4_23_14 , 14
1_5_12 , 8
5_26_16 , 14
8_23_08 , 10
1_24_22 , 11
6_1_14 , 10
3_15_06 , 12
8_23_02 , 10
3_17_14 , 11
1_18_12 , 9
6_14_10 , 14
5_7_14 , 11
6_27_20 , 16
8_7_14 , 7
6_22_14 , 15
8_12_10 , 7
3_25_00 , 11
2_15_12 , 12
2_18_22 , 11
3_4_08 , 8
4_2_10 , 17
2_27_04 , 14
1_26_10 , 5
3_10_02 , 12
8_10_20 , 6
8_17_08 , 10
2_5_08 , 9
1_24_16 , 12
3_4_22 , 9
3_9_12 , 15
2_29_10 , 9
1_15_00 , 8
5_17_12 , 11
5_21_20 , 10
5_24_18 , 12
8_9_06 , 7
8_6_08 , 8
8_10_08 , 7
2_6_04 , 11
8_21_08 , 11
5_13_16 , 15
1_10_02 , 6
1_19_22 , 8
7_5_18 , 11
3_7_18 , 14
3_5_04 , 10
7_31_20 , 10
3_9_00 , 16
8_4_18 , 7
1_23_04 , 10
4_17_00 , 15
5_3_08 , 12
4_1_08 , 16
6_1_08 , 11
6_9_04 , 17
1_21_04 , 9
3_6_10 , 11
5_19_12 , 11
3_24_14 , 12
8_26_00 , 9
8_15_14 , 7
2_1_06 , 11
5_18_16 , 12
2_6_10 , 12
3_8_10 , 15
3_15_10 , 13
4_23_08 , 14
3_9_16 , 15
3_12_04 , 12
2_5_12 , 10
1_21_20 , 10
2_17_10 , 11
5_19_02 , 13
8_16_12 , 8
8_23_14 , 11
1_5_14 , 9
4_15_00 , 15
3_31_22 , 8
3_25_14 , 12
4_4_06 , 14
8_8_06 , 8
8_2_04 , 9
1_19_12 , 9
6_13_12 , 13
4_11_20 , 15
7_10_10 , 17
8_6_16 , 9
6_20_22 , 13
7_6_08 , 5
7_26_14 , 12
6_16_12 , 15
8_22_08 , 12
3_16_12 , 12
4_6_22 , 12
1_17_02 , 9
2_3_14 , 9
5_18_10 , 13
3_29_00 , 9
4_17_08 , 16
8_12_06 , 8
6_4_00 , 16
4_16_04 , 16
2_30_16 , 10
4_30_04 , 15
2_21_12 , 11
7_28_18 , 13
6_8_04 , 17
3_3_02 , 9
3_5_16 , 12
1_1_12 , 9
5_11_22 , 15
7_29_20 , 14
5_28_12 , 15
6_8_08 , 18
1_28_10 , 6
5_2_20 , 15
4_22_16 , 15
1_31_16 , 9
8_9_18 , 8
3_20_20 , 9
4_11_04 , 16
7_29_10 , 15
6_12_18 , 14
7_28_02 , 13
4_17_02 , 17
6_13_16 , 14
3_12_00 , 13
8_19_08 , 11
6_27_02 , 17
7_17_06 , 17
1_31_12 , 10
2_24_18 , 15
8_1_02 , 12
4_17_12 , 17
4_25_18 , 15
3_15_04 , 13
7_4_10 , 11
4_30_16 , 15
1_12_16 , 9
6_11_12 , 15
2_11_10 , 9
1_4_18 , 9
5_30_16 , 14
6_12_00 , 16
4_17_06 , 18
8_12_22 , 7
4_26_14 , 16
6_6_20 , 16
6_13_00 , 15
7_28_22 , 16
4_9_12 , 14
6_9_22 , 18
8_7_20 , 9
6_26_20 , 18
6_30_10 , 13
3_24_22 , 13
1_24_18 , 13
1_6_16 , 7
8_28_10 , 8
8_29_02 , 9
7_1_00 , 13
6_5_10 , 15
7_4_04 , 12
6_30_14 , 14
5_28_20 , 16
3_26_14 , 11
1_7_10 , 8
7_12_18 , 18
2_22_16 , 15
7_7_06 , 7
6_28_10 , 17
6_9_08 , 19
3_13_16 , 14
1_6_02 , 10
2_31_22 , 11
5_29_16 , 16
1_11_06 , 9
3_8_14 , 16
5_10_00 , 16
7_6_22 , 8
