8_8_02 , 0
1_6_02 , 1
5_27_12 , 2
7_7_10 , 3
1_2_04 , 2
2_15_08 , 3
8_7_04 , 4
7_18_16 , 4
7_31_02 , 5
1_30_18 , 3
6_6_00 , 5
7_1_08 , 6
8_15_06 , 5
8_21_16 , 6
8_21_20 , 7
4_27_00 , 4
4_23_00 , 5
3_8_08 , 6
1_30_08 , 4
3_15_16 , 7
1_13_22 , 3
8_30_06 , 8
1_28_16 , 4
7_15_20 , 6
2_18_00 , 8
1_29_16 , 5
1_2_22 , 5
1_30_20 , 4
5_14_10 , 5
8_17_06 , 7
4_15_00 , 7
8_4_20 , 9
8_15_08 , 8
7_4_20 , 6
2_3_10 , 9
4_20_12 , 8
8_24_16 , 9
4_12_20 , 8
3_25_02 , 8
8_29_16 , 10
6_30_08 , 6
5_1_06 , 6
1_2_20 , 6
4_25_14 , 6
1_13_20 , 4
6_2_08 , 7
5_11_08 , 6
6_11_12 , 8
4_26_00 , 7
8_5_00 , 10
5_16_14 , 7
4_12_02 , 9
4_28_14 , 7
1_16_02 , 5
2_6_20 , 10
6_1_16 , 9
4_13_08 , 9
5_25_10 , 7
5_5_00 , 9
1_21_12 , 6
5_20_08 , 8
2_30_18 , 10
2_24_18 , 11
7_5_14 , 7
4_5_16 , 8
2_28_02 , 12
5_15_12 , 8
5_9_10 , 10
2_12_04 , 4
3_7_04 , 9
5_12_00 , 7
6_28_18 , 10
1_15_02 , 6
8_3_18 , 10
1_20_14 , 7
7_9_06 , 6
6_13_02 , 10
8_15_10 , 9
7_1_10 , 7
4_24_06 , 7
2_4_12 , 11
3_14_06 , 11
6_8_20 , 7
8_31_16 , 11
6_15_14 , 11
1_8_04 , 5
5_15_14 , 9
2_31_12 , 11
2_18_02 , 12
7_28_02 , 8
5_20_20 , 9
2_10_14 , 6
4_19_04 , 9
7_3_12 , 7
8_17_00 , 10
2_5_16 , 12
4_13_14 , 10
3_12_10 , 12
7_25_16 , 9
2_11_20 , 7
3_5_02 , 10
7_12_04 , 8
1_24_08 , 7
2_16_12 , 9
5_19_10 , 8
8_15_12 , 11
5_29_22 , 10
2_27_20 , 13
8_16_12 , 12
7_21_14 , 10
2_7_20 , 13
7_2_18 , 9
2_29_06 , 13
7_27_22 , 10
2_21_14 , 13
4_5_10 , 9
1_3_08 , 5
7_28_16 , 10
7_8_20 , 7
8_29_10 , 11
8_4_22 , 11
7_14_08 , 9
1_21_16 , 8
8_12_04 , 7
3_12_16 , 13
7_30_14 , 10
6_20_02 , 11
6_23_04 , 12
7_17_12 , 7
1_18_04 , 8
7_15_14 , 10
5_28_18 , 11
2_8_00 , 14
6_7_18 , 8
4_24_08 , 8
1_9_00 , 7
4_1_04 , 10
1_4_22 , 6
6_21_22 , 13
1_28_14 , 8
4_26_16 , 8
1_22_14 , 9
1_8_06 , 8
2_13_08 , 5
8_27_12 , 12
7_11_00 , 9
2_3_16 , 12
7_3_06 , 8
3_15_06 , 12
7_3_10 , 9
3_20_00 , 9
5_22_22 , 10
5_14_00 , 8
6_4_02 , 7
6_22_02 , 14
3_2_06 , 11
5_18_12 , 9
5_8_20 , 11
7_12_00 , 10
2_19_14 , 14
2_24_12 , 14
5_1_16 , 9
8_17_16 , 8
8_20_00 , 9
8_13_12 , 8
4_18_12 , 10
7_19_12 , 7
4_26_18 , 9
1_18_22 , 9
6_28_14 , 13
4_24_18 , 9
5_22_08 , 11
7_10_20 , 10
2_21_16 , 15
2_6_08 , 13
6_11_02 , 11
1_3_04 , 6
1_28_08 , 9
7_24_02 , 11
5_12_06 , 9
2_12_22 , 6
1_10_14 , 5
6_29_12 , 11
7_7_18 , 8
3_31_10 , 12
4_24_02 , 8
8_6_20 , 11
1_1_18 , 10
1_27_08 , 10
6_15_06 , 12
1_9_10 , 8
2_29_20 , 14
6_20_08 , 14
3_27_04 , 12
1_24_18 , 11
4_2_12 , 10
3_19_14 , 10
2_17_00 , 10
3_26_00 , 13
7_27_12 , 11
3_8_06 , 10
7_5_10 , 8
5_23_18 , 11
5_29_00 , 12
8_27_00 , 13
3_9_20 , 10
7_3_14 , 8
1_19_18 , 11
7_12_06 , 10
6_26_02 , 14
6_13_10 , 13
7_22_02 , 12
2_1_06 , 15
3_8_22 , 11
2_1_04 , 16
6_23_00 , 15
6_16_00 , 12
3_7_08 , 11
7_31_14 , 9
5_9_20 , 12
4_29_18 , 11
2_20_02 , 16
2_28_18 , 14
5_23_08 , 12
7_1_06 , 8
6_23_02 , 16
8_25_04 , 14
7_15_18 , 11
1_9_18 , 9
4_25_02 , 10
3_5_14 , 11
8_13_06 , 9
5_14_04 , 9
2_20_08 , 17
8_17_04 , 11
8_15_04 , 9
1_19_14 , 12
8_16_18 , 13
8_17_08 , 9
5_21_18 , 12
3_11_22 , 15
5_18_22 , 10
8_9_12 , 1
1_12_10 , 6
1_30_04 , 6
6_4_20 , 8
8_29_08 , 13
6_1_20 , 12
3_8_00 , 12
7_24_14 , 12
6_21_16 , 15
1_8_16 , 9
6_11_18 , 11
7_13_08 , 11
4_28_06 , 8
1_22_18 , 10
8_16_20 , 14
5_10_22 , 9
3_24_16 , 10
6_7_08 , 9
3_11_10 , 16
1_16_10 , 9
1_13_04 , 7
1_23_20 , 11
2_8_16 , 17
6_12_10 , 12
4_13_02 , 10
1_14_20 , 7
5_28_10 , 12
4_13_06 , 11
2_26_14 , 14
5_8_10 , 12
7_10_06 , 11
7_26_18 , 12
4_16_04 , 11
4_7_18 , 10
2_20_16 , 18
2_16_08 , 10
1_9_08 , 9
8_23_08 , 10
4_29_02 , 12
5_20_04 , 10
2_21_18 , 16
4_16_22 , 12
3_8_18 , 12
5_10_18 , 11
8_7_22 , 5
1_12_12 , 8
5_17_12 , 10
6_28_08 , 15
6_4_14 , 9
1_12_14 , 9
5_3_16 , 11
8_24_10 , 11
5_22_10 , 12
5_1_20 , 11
4_29_16 , 13
6_6_06 , 10
2_15_22 , 11
7_27_08 , 13
4_7_02 , 11
4_1_00 , 11
4_29_12 , 14
1_2_16 , 7
2_15_18 , 12
5_8_00 , 13
7_24_06 , 13
4_30_12 , 11
7_10_12 , 12
3_7_06 , 12
5_30_02 , 12
2_23_22 , 17
7_2_16 , 11
8_22_06 , 11
8_22_02 , 12
8_4_08 , 11
8_10_10 , 8
2_13_00 , 7
1_21_02 , 8
6_27_12 , 16
5_18_04 , 11
4_17_00 , 13
2_16_20 , 11
7_1_18 , 11
6_25_22 , 15
1_20_18 , 9
3_27_16 , 13
1_6_10 , 6
3_20_10 , 11
1_26_20 , 12
4_29_14 , 15
1_17_02 , 10
6_10_10 , 13
4_6_00 , 12
4_31_04 , 12
2_22_20 , 18
1_23_04 , 12
4_10_18 , 11
5_31_20 , 13
3_27_22 , 14
4_1_20 , 11
8_5_06 , 12
4_6_08 , 13
1_26_02 , 13
6_24_00 , 16
6_19_22 , 13
4_29_22 , 12
6_4_12 , 10
