1_4_12 , 6
3_26_22 , 3
7_8_08 , 6
6_28_04 , 5
7_7_14 , 5
1_22_04 , 4
4_12_06 , 4
4_24_16 , 1
4_27_14 , 8
6_5_22 , 8
5_17_08 , 8
1_15_10 , 5
2_26_10 , 2
2_1_14 , 6
7_28_12 , 7
7_1_14 , 2
1_31_22 , 3
4_23_10 , 6
2_27_00 , 9
3_11_06 , 5
8_17_08 , 7
7_18_10 , 8
1_3_06 , 8
3_22_06 , 9
3_21_06 , 8
8_10_02 , 3
1_6_14 , 8
2_23_02 , 5
2_20_10 , 7
7_15_06 , 7
8_8_06 , 7
4_20_06 , 5
1_30_14 , 6
7_28_08 , 6
3_21_12 , 5
8_6_20 , 6
4_15_12 , 8
3_23_14 , 7
5_16_20 , 6
1_23_02 , 7
8_3_02 , 8
5_10_16 , 4
1_15_06 , 7
8_20_06 , 6
8_25_10 , 8
4_29_18 , 5
4_1_14 , 7
5_22_22 , 3
7_10_08 , 6
1_28_04 , 5
5_28_00 , 5
8_4_02 , 7
3_19_02 , 8
4_28_14 , 7
3_18_16 , 4
6_18_10 , 7
4_24_08 , 8
7_29_08 , 4
5_1_10 , 7
3_2_20 , 6
5_10_14 , 8
7_29_20 , 7
6_12_12 , 9
7_22_20 , 8
8_1_14 , 7
4_20_18 , 8
8_12_00 , 7
4_23_20 , 7
6_11_20 , 4
5_24_12 , 6
2_2_16 , 7
7_18_18 , 9
3_8_20 , 6
7_9_16 , 7
4_13_18 , 9
3_26_16 , 7
3_25_20 , 8
7_18_08 , 10
5_6_00 , 8
8_15_10 , 6
6_23_18 , 6
6_23_10 , 9
5_27_14 , 8
5_12_06 , 7
7_12_12 , 9
5_5_16 , 7
8_17_14 , 8
7_24_20 , 5
1_4_08 , 7
4_19_22 , 6
3_16_22 , 6
3_2_02 , 8
6_26_02 , 7
5_4_04 , 10
3_16_18 , 8
2_30_22 , 9
2_23_04 , 7
2_19_00 , 7
5_8_06 , 8
5_7_10 , 6
8_7_18 , 8
3_2_04 , 9
1_7_22 , 5
8_31_10 , 5
6_12_00 , 9
8_18_02 , 5
4_20_04 , 8
5_7_16 , 9
8_25_12 , 4
5_14_12 , 5
5_23_12 , 8
2_12_22 , 6
2_31_16 , 8
7_12_06 , 8
5_24_04 , 8
8_29_10 , 8
8_2_14 , 6
5_9_14 , 7
6_11_04 , 8
5_12_20 , 6
8_21_18 , 8
2_16_18 , 4
8_9_18 , 8
7_2_12 , 6
5_2_18 , 9
1_25_02 , 7
3_17_04 , 8
7_5_18 , 7
5_15_08 , 8
1_22_00 , 8
6_12_06 , 8
3_29_00 , 8
3_30_02 , 8
7_26_02 , 7
3_9_16 , 7
2_1_02 , 8
2_4_14 , 6
6_19_20 , 9
1_4_10 , 8
3_28_22 , 9
5_16_12 , 8
6_3_16 , 7
5_13_00 , 7
3_16_14 , 7
7_10_22 , 9
4_28_22 , 8
7_24_14 , 7
6_25_06 , 8
3_15_12 , 8
5_13_02 , 8
3_17_22 , 7
8_30_04 , 8
4_6_10 , 6
6_2_04 , 8
1_18_08 , 6
4_5_12 , 8
1_14_20 , 6
2_16_06 , 7
4_26_02 , 7
8_28_22 , 7
2_2_02 , 9
5_25_20 , 8
7_23_14 , 6
2_24_20 , 7
6_5_20 , 9
1_6_12 , 7
5_16_06 , 9
3_5_02 , 7
4_21_16 , 9
5_22_12 , 9
6_21_08 , 8
8_17_02 , 9
3_10_08 , 8
2_9_02 , 7
3_16_02 , 9
5_2_04 , 10
1_6_04 , 8
7_29_16 , 8
8_5_20 , 8
3_19_16 , 7
6_31_10 , 9
2_5_00 , 8
4_15_18 , 7
1_14_08 , 8
8_20_00 , 8
4_9_04 , 7
4_11_06 , 8
3_9_02 , 8
4_20_20 , 7
8_8_18 , 9
2_12_20 , 7
5_1_22 , 9
5_8_10 , 9
1_20_20 , 7
3_6_20 , 5
5_15_22 , 7
3_1_16 , 6
6_29_20 , 9
2_4_20 , 9
6_29_02 , 10
8_11_10 , 8
4_17_16 , 8
7_21_22 , 7
4_27_22 , 6
3_7_02 , 7
4_6_02 , 8
1_31_18 , 7
3_26_02 , 6
5_6_22 , 9
3_7_04 , 8
4_28_10 , 8
4_7_02 , 8
8_16_02 , 9
3_29_10 , 7
8_5_04 , 9
8_31_00 , 8
6_26_18 , 8
5_26_14 , 7
2_23_18 , 6
7_20_08 , 8
7_10_16 , 10
4_25_14 , 8
1_11_16 , 8
5_21_02 , 8
1_29_16 , 7
5_27_22 , 9
8_16_06 , 8
4_22_18 , 9
2_24_00 , 8
3_26_14 , 8
7_11_02 , 10
7_1_06 , 10
8_30_06 , 7
5_18_14 , 9
1_15_20 , 7
6_26_16 , 9
2_13_08 , 8
8_24_02 , 7
1_29_04 , 8
7_17_14 , 9
3_6_18 , 8
1_15_18 , 8
3_22_10 , 8
5_23_16 , 7
8_12_16 , 8
5_30_18 , 8
8_13_00 , 9
4_15_14 , 9
6_2_20 , 10
7_27_08 , 8
3_18_00 , 8
8_31_14 , 9
2_8_04 , 9
8_26_06 , 8
3_22_14 , 9
1_13_00 , 7
5_14_18 , 9
2_18_16 , 8
3_29_12 , 9
4_27_18 , 9
7_17_00 , 10
1_18_14 , 8
4_11_04 , 9
5_15_14 , 9
1_23_16 , 6
3_20_18 , 7
7_7_20 , 7
1_19_02 , 9
6_15_18 , 10
4_5_14 , 7
6_8_08 , 9
8_30_16 , 9
6_11_02 , 9
5_16_16 , 9
7_2_08 , 8
1_8_06 , 8
4_23_18 , 8
5_31_14 , 9
7_31_00 , 8
1_17_16 , 8
1_24_22 , 8
4_26_22 , 9
