7_5_04 , 0
7_26_06 , 1
4_20_02 , 3
7_8_00 , 2
2_21_08 , 2
4_21_12 , 2
1_15_10 , 3
3_28_16 , 3
7_30_20 , 2
4_18_08 , 5
8_11_06 , 3
6_20_00 , 4
8_31_18 , 5
1_19_00 , 5
1_29_14 , 4
6_23_14 , 6
1_27_12 , 6
5_1_20 , 6
7_9_16 , 5
3_14_00 , 6
8_13_04 , 4
1_16_06 , 5
2_5_08 , 6
3_11_18 , 5
5_26_12 , 5
4_16_20 , 6
4_2_08 , 5
1_5_06 , 5
5_9_14 , 7
3_31_16 , 5
3_22_08 , 5
2_7_18 , 7
3_4_08 , 7
8_19_18 , 7
7_21_08 , 6
6_31_06 , 8
5_31_16 , 6
5_6_22 , 8
6_2_22 , 8
8_19_06 , 7
8_4_08 , 7
3_20_06 , 5
5_29_02 , 8
7_4_06 , 7
6_9_10 , 6
3_13_18 , 5
4_19_14 , 6
8_7_00 , 7
4_7_20 , 7
2_8_02 , 7
8_10_02 , 7
7_3_02 , 6
4_8_22 , 6
6_7_10 , 8
7_17_04 , 8
5_7_10 , 5
6_15_20 , 5
4_25_12 , 5
6_16_18 , 6
6_17_04 , 8
4_27_18 , 7
4_4_16 , 6
6_7_20 , 6
4_6_18 , 8
1_26_22 , 5
1_14_00 , 5
5_25_06 , 5
2_16_14 , 8
1_17_14 , 6
2_22_16 , 7
3_21_02 , 8
3_23_10 , 8
3_22_16 , 8
2_12_14 , 7
1_14_22 , 6
3_18_22 , 7
2_19_06 , 7
8_16_08 , 5
3_12_04 , 7
3_9_02 , 6
5_14_22 , 6
3_19_06 , 9
2_17_06 , 9
1_14_14 , 8
7_29_00 , 6
2_13_20 , 9
7_17_06 , 8
6_11_10 , 8
2_19_04 , 9
2_11_10 , 9
5_8_22 , 8
8_5_20 , 6
2_25_02 , 6
3_17_06 , 9
4_12_08 , 8
5_6_04 , 6
7_26_02 , 8
7_22_22 , 8
5_5_12 , 7
8_1_18 , 6
4_22_12 , 6
4_26_20 , 6
7_17_20 , 8
3_17_22 , 9
6_4_16 , 6
5_23_10 , 6
2_5_16 , 6
7_23_02 , 8
8_18_14 , 7
2_30_20 , 8
1_22_08 , 8
2_6_14 , 7
6_3_12 , 7
6_23_16 , 8
4_1_08 , 7
5_18_20 , 8
1_27_08 , 7
4_30_10 , 7
4_19_12 , 6
4_3_18 , 9
3_4_18 , 8
5_22_16 , 8
1_3_18 , 7
1_16_22 , 9
2_23_14 , 7
1_31_14 , 9
2_22_22 , 9
4_14_20 , 8
5_18_12 , 7
5_15_04 , 9
4_4_10 , 9
4_15_04 , 7
5_20_18 , 7
8_22_16 , 8
7_3_14 , 8
5_13_10 , 7
7_3_06 , 8
2_16_22 , 7
3_15_20 , 8
1_30_08 , 9
4_24_18 , 7
6_1_00 , 8
7_23_16 , 7
7_7_10 , 6
3_2_16 , 7
5_21_00 , 9
5_23_20 , 7
6_1_20 , 8
6_19_06 , 6
8_6_16 , 8
6_5_22 , 7
7_16_04 , 7
1_19_16 , 7
8_24_02 , 8
5_27_12 , 7
5_23_04 , 8
7_21_14 , 7
8_5_22 , 7
5_25_04 , 9
3_28_02 , 9
2_25_04 , 7
1_1_10 , 9
1_15_00 , 8
7_11_16 , 9
8_19_08 , 8
6_17_12 , 7
5_29_12 , 7
7_10_00 , 9
3_21_14 , 8
7_30_02 , 8
6_2_06 , 7
5_25_02 , 8
3_13_10 , 9
4_7_22 , 7
8_28_08 , 8
3_31_10 , 9
7_23_04 , 9
2_2_10 , 9
3_25_08 , 9
5_9_08 , 8
2_23_22 , 8
5_26_22 , 9
8_30_18 , 7
2_10_22 , 8
7_7_14 , 8
2_27_18 , 8
2_25_10 , 10
2_30_08 , 8
4_13_16 , 7
7_24_06 , 8
3_16_10 , 10
8_12_14 , 7
6_26_20 , 9
1_7_18 , 10
4_13_18 , 9
1_29_22 , 8
1_9_04 , 10
4_27_06 , 7
7_16_06 , 8
5_23_12 , 8
5_17_08 , 8
6_19_20 , 7
4_7_16 , 8
5_30_18 , 7
4_8_14 , 8
7_9_02 , 7
7_29_16 , 7
4_16_18 , 9
1_28_04 , 7
4_17_08 , 9
5_18_10 , 10
5_18_14 , 8
1_8_12 , 10
1_6_20 , 10
7_4_00 , 6
4_29_12 , 9
4_8_20 , 10
8_5_16 , 7
1_14_06 , 8
1_6_06 , 10
6_16_08 , 7
4_5_10 , 8
7_28_08 , 7
3_11_22 , 8
1_29_06 , 8
6_17_06 , 9
4_3_00 , 8
5_6_08 , 7
2_12_20 , 8
2_26_16 , 10
2_18_22 , 8
8_17_00 , 8
4_31_22 , 10
6_20_08 , 7
7_25_06 , 10
7_10_14 , 9
4_13_04 , 7
2_27_06 , 10
5_18_22 , 8
2_5_00 , 7
4_1_16 , 7
7_6_16 , 7
7_20_18 , 8
4_15_06 , 7
6_20_04 , 9
2_14_02 , 8
6_9_06 , 7
4_1_10 , 9
6_10_08 , 7
2_15_02 , 10
6_31_08 , 8
3_11_06 , 8
1_2_08 , 10
3_18_08 , 8
6_24_12 , 8
7_21_18 , 9
5_20_10 , 8
5_12_20 , 8
8_31_12 , 9
5_7_02 , 8
4_27_00 , 9
2_18_04 , 10
3_10_10 , 10
1_29_16 , 10
1_28_16 , 10
4_7_12 , 10
6_25_14 , 10
8_28_14 , 9
2_14_14 , 10
5_4_22 , 8
8_2_06 , 9
6_27_08 , 10
1_25_14 , 8
4_9_00 , 10
3_22_02 , 10
3_18_02 , 10
7_10_08 , 8
8_24_18 , 7
8_30_14 , 9
5_12_22 , 10
7_11_14 , 8
4_19_04 , 10
3_17_14 , 9
6_27_18 , 10
4_25_02 , 9
2_8_22 , 10
7_7_22 , 7
7_30_14 , 7
3_30_08 , 10
3_19_14 , 8
5_21_10 , 7
8_10_14 , 7
1_21_10 , 8
3_8_12 , 9
6_8_10 , 9
6_15_12 , 7
4_14_18 , 8
2_7_20 , 8
3_3_12 , 9
7_29_14 , 9
4_9_18 , 8
2_18_06 , 9
1_18_16 , 8
7_13_06 , 8
8_5_14 , 9
8_30_02 , 8
2_20_10 , 10
4_9_08 , 10
8_2_10 , 10
3_20_14 , 8
3_23_18 , 8
7_31_00 , 7
8_10_20 , 8
8_27_20 , 9
4_11_10 , 8
4_25_06 , 8
4_14_08 , 10
6_6_12 , 8
7_9_04 , 9
6_7_14 , 8
2_16_04 , 9
2_4_12 , 9
5_21_14 , 8
2_21_22 , 8
1_29_00 , 10
2_3_16 , 11
8_11_02 , 10
2_20_12 , 9
7_3_18 , 8
7_15_12 , 9
2_12_12 , 9
5_28_02 , 7
2_30_22 , 11
1_30_22 , 9
2_16_20 , 9
8_6_20 , 9
6_26_06 , 8
8_3_08 , 9
4_24_04 , 8
2_14_08 , 9
7_27_22 , 7
2_29_04 , 10
4_8_16 , 8
5_3_00 , 10
1_11_16 , 8
1_4_08 , 9
1_22_18 , 10
6_6_04 , 10
6_14_18 , 8
6_11_06 , 8
3_13_04 , 8
3_10_02 , 10
4_11_04 , 9
8_7_12 , 7
8_12_10 , 8
7_13_10 , 11
1_11_12 , 9
6_5_06 , 9
3_2_06 , 8
6_12_06 , 10
2_9_06 , 9
7_8_12 , 8
1_21_00 , 9
1_3_20 , 11
5_19_02 , 8
4_3_02 , 10
1_18_22 , 10
1_17_18 , 10
7_4_18 , 7
2_26_06 , 9
5_10_00 , 9
5_4_08 , 10
6_22_02 , 9
4_13_06 , 9
1_18_00 , 9
7_22_16 , 8
8_17_08 , 8
2_14_20 , 9
2_14_00 , 9
7_24_00 , 10
4_3_16 , 10
2_18_08 , 11
3_7_04 , 11
3_13_14 , 8
6_16_20 , 7
8_4_16 , 9
3_8_00 , 11
1_17_06 , 8
1_25_18 , 8
1_16_02 , 9
2_9_02 , 11
7_5_06 , 8
2_10_20 , 8
6_25_08 , 9
6_28_20 , 10
3_31_00 , 11
1_11_14 , 11
5_19_12 , 10
6_10_20 , 10
3_14_10 , 9
1_20_20 , 11
3_25_22 , 8
7_10_16 , 9
2_15_06 , 10
2_8_20 , 8
8_19_16 , 8
8_31_02 , 8
2_25_22 , 11
3_19_10 , 9
4_17_06 , 11
6_6_20 , 9
7_23_22 , 9
1_31_20 , 11
3_7_18 , 10
8_4_14 , 8
4_25_14 , 8
1_4_18 , 9
1_23_04 , 9
7_15_00 , 11
3_27_16 , 10
7_15_16 , 9
5_21_18 , 10
3_8_06 , 10
4_23_04 , 10
7_27_04 , 9
1_26_06 , 9
8_18_10 , 10
8_8_18 , 9
2_24_14 , 10
1_5_04 , 11
2_3_06 , 11
6_24_10 , 9
3_2_02 , 9
8_21_00 , 8
7_25_10 , 10
5_5_02 , 10
8_13_08 , 8
4_6_14 , 9
3_23_12 , 10
7_2_02 , 7
5_5_20 , 8
6_2_04 , 10
8_13_12 , 10
4_28_02 , 9
7_7_16 , 9
5_24_10 , 9
7_21_02 , 10
6_26_10 , 9
7_14_00 , 11
4_25_16 , 10
7_30_00 , 8
4_30_14 , 9
6_4_00 , 8
7_2_10 , 10
1_13_16 , 11
8_5_02 , 8
7_20_14 , 9
6_13_14 , 10
8_7_22 , 9
7_4_10 , 8
2_1_02 , 9
1_24_18 , 11
7_10_20 , 11
3_26_14 , 9
1_7_10 , 9
3_13_02 , 9
5_29_16 , 10
8_21_02 , 10
5_10_20 , 11
8_27_06 , 8
8_1_08 , 9
7_25_18 , 9
3_10_00 , 11
6_20_02 , 9
7_14_02 , 11
1_23_16 , 11
5_23_18 , 8
5_11_00 , 11
5_21_02 , 10
8_6_02 , 8
1_29_18 , 11
7_1_20 , 10
2_2_06 , 10
3_12_12 , 11
4_1_06 , 10
1_20_14 , 11
8_16_16 , 9
2_1_06 , 11
1_26_12 , 10
6_2_00 , 9
1_3_00 , 11
7_4_04 , 8
6_26_08 , 11
1_1_08 , 10
1_10_22 , 11
6_30_16 , 9
6_31_16 , 9
6_17_16 , 8
2_4_00 , 9
4_27_16 , 8
1_3_10 , 10
6_5_16 , 11
1_18_18 , 9
5_8_02 , 9
2_5_18 , 11
3_27_06 , 11
7_31_04 , 8
7_31_10 , 10
1_11_00 , 11
3_11_12 , 11
4_10_22 , 11
6_22_14 , 11
7_26_12 , 8
1_31_22 , 10
6_15_00 , 9
5_12_16 , 11
7_15_20 , 10
7_2_00 , 10
6_19_22 , 9
4_6_08 , 11
2_6_06 , 10
3_31_12 , 8
8_25_12 , 10
8_12_00 , 10
1_15_22 , 11
5_9_22 , 10
4_18_12 , 10
5_12_00 , 11
2_13_04 , 9
1_26_18 , 9
4_31_02 , 11
8_15_16 , 9
5_8_00 , 11
4_18_20 , 12
2_7_10 , 10
5_14_20 , 9
1_28_00 , 10
7_4_02 , 10
3_1_18 , 9
7_21_10 , 7
7_2_04 , 8
3_2_20 , 9
2_17_12 , 10
1_20_22 , 9
7_26_22 , 10
4_9_22 , 11
6_12_22 , 11
8_14_22 , 11
5_19_06 , 10
8_4_04 , 8
8_16_14 , 11
6_25_00 , 10
3_22_20 , 9
5_10_22 , 11
3_6_10 , 9
8_15_06 , 11
3_1_02 , 11
7_16_22 , 9
4_4_00 , 9
7_25_12 , 10
6_24_22 , 12
7_17_12 , 10
2_13_12 , 11
7_24_10 , 8
6_16_12 , 10
6_11_14 , 10
4_14_10 , 9
4_2_14 , 11
5_17_20 , 8
3_20_16 , 11
3_4_12 , 9
7_9_22 , 8
4_25_22 , 9
3_20_02 , 11
8_24_08 , 8
3_13_20 , 8
6_5_20 , 11
6_2_18 , 9
5_28_22 , 11
2_6_16 , 12
7_19_20 , 8
2_19_22 , 9
2_19_16 , 10
7_8_08 , 10
3_21_06 , 11
6_14_22 , 11
6_10_10 , 10
8_1_06 , 11
7_8_10 , 9
2_31_12 , 11
6_23_10 , 10
8_21_08 , 9
6_23_20 , 10
2_30_12 , 9
5_31_02 , 10
2_4_02 , 10
6_11_22 , 12
7_19_10 , 10
1_31_02 , 11
8_8_08 , 8
1_3_04 , 12
8_8_16 , 10
5_22_02 , 10
2_24_00 , 9
2_6_08 , 12
5_20_06 , 10
3_7_02 , 11
4_20_00 , 10
6_3_22 , 9
4_26_02 , 11
1_27_14 , 12
7_24_12 , 10
5_8_16 , 9
7_2_14 , 9
6_31_18 , 11
3_28_22 , 11
8_28_16 , 8
5_11_16 , 11
8_2_14 , 9
2_11_06 , 9
2_22_18 , 8
8_27_02 , 9
8_30_20 , 10
5_19_00 , 9
2_10_18 , 10
2_9_14 , 11
2_18_10 , 10
5_21_06 , 10
2_12_18 , 10
1_2_12 , 10
6_16_04 , 10
7_27_06 , 10
3_23_14 , 9
3_12_14 , 11
8_29_02 , 10
4_1_22 , 12
5_8_18 , 10
8_28_12 , 9
3_20_00 , 11
5_20_22 , 9
7_17_14 , 8
6_28_10 , 8
7_17_10 , 8
4_24_14 , 9
7_6_04 , 10
7_3_08 , 9
1_8_06 , 9
5_9_04 , 10
5_3_10 , 11
3_16_04 , 9
5_22_04 , 10
4_21_14 , 9
8_8_00 , 10
4_18_00 , 10
3_4_14 , 11
2_9_18 , 11
7_8_06 , 9
5_13_18 , 10
3_9_18 , 10
7_26_18 , 10
5_14_06 , 12
7_29_08 , 9
3_1_00 , 10
2_6_22 , 11
1_24_10 , 11
8_23_08 , 8
1_2_10 , 12
7_29_12 , 11
3_16_00 , 11
3_7_14 , 11
2_20_08 , 10
8_20_22 , 11
1_28_22 , 11
3_21_16 , 9
5_28_16 , 11
3_4_00 , 9
8_22_22 , 9
1_24_02 , 11
5_10_12 , 9
8_8_22 , 10
1_20_10 , 10
6_14_12 , 10
4_26_16 , 11
7_18_20 , 10
4_25_18 , 11
3_26_00 , 11
4_10_18 , 12
5_23_22 , 8
7_7_04 , 10
7_24_22 , 10
1_9_08 , 9
1_25_10 , 10
8_28_20 , 9
7_12_22 , 9
2_28_08 , 9
1_18_04 , 11
2_23_06 , 9
6_15_14 , 10
7_14_10 , 11
3_13_22 , 9
2_28_04 , 11
6_8_20 , 9
6_18_12 , 9
2_26_10 , 11
3_3_22 , 11
4_2_16 , 11
7_2_06 , 9
8_27_10 , 9
7_8_14 , 9
4_8_04 , 9
5_13_12 , 12
1_25_02 , 12
7_5_00 , 8
6_22_06 , 10
6_30_02 , 11
5_16_18 , 8
2_23_18 , 9
8_31_16 , 9
1_27_04 , 10
7_3_04 , 9
1_28_18 , 10
7_7_06 , 10
2_22_10 , 9
3_11_02 , 10
1_30_16 , 12
7_5_02 , 10
4_22_02 , 11
8_6_12 , 10
5_14_18 , 12
5_16_08 , 10
4_18_06 , 12
8_15_12 , 11
2_26_20 , 9
3_8_02 , 11
4_3_06 , 11
8_19_22 , 9
2_20_00 , 12
1_17_20 , 10
3_8_18 , 10
7_14_14 , 11
5_12_06 , 10
7_10_10 , 10
5_27_20 , 11
1_23_14 , 9
8_6_04 , 10
8_2_12 , 11
8_21_22 , 11
8_7_06 , 9
6_14_02 , 12
6_17_00 , 10
7_18_18 , 9
3_5_00 , 11
3_5_20 , 10
8_8_12 , 9
6_19_08 , 9
8_25_20 , 11
2_13_02 , 10
8_10_16 , 9
3_27_20 , 10
4_24_16 , 11
5_30_06 , 10
6_20_20 , 10
3_24_08 , 9
6_9_20 , 9
8_14_06 , 11
6_4_18 , 9
4_23_14 , 11
5_11_18 , 10
8_5_00 , 10
6_5_02 , 11
8_19_14 , 11
1_24_00 , 10
7_30_04 , 8
5_13_14 , 12
3_3_14 , 11
5_10_06 , 12
5_14_10 , 10
4_2_10 , 10
4_14_12 , 11
5_13_22 , 10
3_11_08 , 10
5_7_08 , 10
7_8_16 , 11
5_14_00 , 12
8_8_14 , 11
1_10_06 , 9
2_31_10 , 12
5_11_08 , 10
1_19_14 , 10
8_11_08 , 9
1_9_22 , 11
7_27_16 , 9
2_27_00 , 11
4_12_00 , 10
8_22_00 , 10
1_21_20 , 10
5_9_16 , 12
3_26_12 , 11
2_29_12 , 10
2_1_16 , 12
3_25_06 , 10
4_19_16 , 12
7_27_10 , 11
1_17_04 , 9
3_12_22 , 10
4_13_20 , 9
2_31_06 , 12
2_22_06 , 12
1_25_12 , 12
8_15_08 , 11
6_6_00 , 9
1_6_12 , 9
4_3_04 , 11
5_30_22 , 12
6_29_14 , 11
2_11_20 , 10
4_10_06 , 12
5_20_00 , 9
8_2_20 , 11
8_3_18 , 10
3_31_14 , 11
2_19_18 , 12
2_19_20 , 12
7_14_18 , 11
4_5_04 , 11
4_21_00 , 12
3_17_18 , 11
6_30_12 , 11
5_20_08 , 9
1_12_00 , 10
7_26_00 , 8
4_11_02 , 10
4_5_02 , 11
2_10_06 , 11
6_23_18 , 12
8_12_06 , 9
5_5_14 , 11
8_3_06 , 9
4_27_02 , 9
7_10_04 , 9
7_9_10 , 8
5_5_00 , 10
4_9_10 , 8
5_24_18 , 8
2_20_06 , 11
2_5_12 , 9
1_1_22 , 12
6_16_02 , 12
8_10_12 , 9
5_6_16 , 11
7_17_18 , 9
6_18_02 , 12
5_21_12 , 9
2_13_18 , 10
8_9_22 , 9
7_16_18 , 9
8_21_12 , 10
1_17_22 , 12
7_15_02 , 11
5_11_12 , 12
3_29_00 , 10
7_19_12 , 9
1_25_16 , 9
3_23_20 , 10
6_29_06 , 10
3_6_14 , 10
5_16_06 , 9
4_9_12 , 10
4_17_14 , 12
6_25_18 , 10
3_27_04 , 10
6_9_04 , 11
5_4_12 , 10
1_26_04 , 9
4_25_00 , 9
5_1_06 , 8
4_28_12 , 11
6_17_10 , 10
7_14_20 , 9
3_3_20 , 10
2_6_00 , 9
5_11_06 , 10
8_18_20 , 10
6_20_10 , 12
7_25_02 , 11
7_26_10 , 9
5_2_00 , 12
8_19_02 , 12
6_18_10 , 12
1_16_16 , 10
3_8_20 , 12
