8_27_12 , 4
1_24_18 , 4
5_28_20 , 1
6_24_14 , 10
7_2_16 , 2
3_6_08 , 2
3_27_00 , 7
4_27_08 , 3
1_15_08 , 7
7_3_22 , 9
1_19_02 , 8
3_5_10 , 8
1_22_04 , 10
5_15_22 , 12
3_25_06 , 11
3_6_00 , 11
7_20_22 , 5
4_12_22 , 7
4_19_06 , 4
1_10_22 , 9
7_7_02 , 8
6_28_22 , 3
6_24_08 , 9
2_13_08 , 3
8_3_20 , 5
7_1_06 , 7
6_21_00 , 8
6_31_14 , 8
2_2_20 , 8
5_9_06 , 5
8_27_04 , 9
5_31_10 , 8
7_1_12 , 11
6_24_12 , 11
4_2_00 , 7
3_19_04 , 10
5_19_10 , 7
4_16_18 , 6
4_16_22 , 10
8_7_02 , 6
6_20_08 , 5
2_8_00 , 4
3_31_22 , 8
5_30_08 , 7
3_14_16 , 9
4_26_22 , 7
3_5_18 , 9
6_2_10 , 10
8_2_12 , 6
3_23_10 , 10
5_29_00 , 10
5_11_12 , 4
4_1_14 , 7
2_19_12 , 6
3_10_02 , 8
5_12_20 , 10
1_28_00 , 7
6_29_10 , 10
1_13_04 , 6
1_9_16 , 12
5_10_00 , 11
2_21_02 , 9
7_19_10 , 8
7_6_10 , 9
2_16_10 , 10
1_11_14 , 9
2_11_18 , 7
5_17_20 , 6
5_26_14 , 8
6_18_08 , 7
3_31_08 , 11
6_15_02 , 9
7_14_00 , 4
5_5_02 , 8
5_19_02 , 9
7_22_08 , 8
5_20_10 , 8
1_3_18 , 11
4_14_12 , 5
8_28_22 , 10
4_11_10 , 6
8_6_12 , 10
8_31_02 , 10
7_18_14 , 6
2_16_16 , 7
2_18_16 , 9
8_8_04 , 9
7_17_22 , 11
1_17_04 , 5
2_22_00 , 5
2_12_22 , 11
4_20_10 , 6
2_28_22 , 12
6_12_10 , 8
7_16_20 , 8
6_24_22 , 6
2_13_22 , 9
3_8_22 , 7
3_25_00 , 8
7_15_14 , 7
8_31_00 , 7
7_4_14 , 5
5_3_12 , 6
6_8_00 , 5
7_5_00 , 9
1_26_00 , 12
6_3_06 , 6
3_3_16 , 9
6_9_14 , 6
1_26_02 , 8
8_29_22 , 10
5_13_08 , 8
2_10_02 , 6
2_25_20 , 10
8_7_18 , 11
8_19_22 , 3
5_10_16 , 9
1_2_00 , 9
6_21_10 , 7
1_2_06 , 6
5_5_20 , 7
4_9_04 , 9
3_26_12 , 11
8_11_08 , 8
5_15_06 , 9
5_6_06 , 10
6_26_18 , 11
4_17_06 , 8
8_10_08 , 4
1_31_10 , 10
1_31_22 , 7
3_19_06 , 12
8_5_08 , 7
3_22_16 , 5
2_13_16 , 10
6_14_14 , 7
7_18_02 , 10
4_29_08 , 11
7_14_08 , 8
8_21_12 , 8
5_9_18 , 10
6_26_12 , 7
4_17_08 , 10
2_1_20 , 9
1_13_12 , 10
5_24_12 , 7
8_25_10 , 7
7_12_14 , 10
2_19_04 , 10
3_31_00 , 6
8_14_16 , 5
1_5_08 , 5
4_8_20 , 10
2_20_00 , 7
6_4_12 , 7
1_25_16 , 10
7_2_14 , 11
6_14_08 , 9
8_12_22 , 7
8_30_02 , 8
8_19_00 , 7
1_17_06 , 10
5_22_10 , 11
7_1_22 , 8
6_7_12 , 10
7_23_12 , 8
4_30_16 , 6
2_15_08 , 8
8_29_12 , 7
3_7_22 , 10
3_12_10 , 7
5_28_00 , 9
4_17_12 , 9
5_2_22 , 9
4_13_14 , 10
1_21_10 , 8
1_6_18 , 10
2_31_08 , 9
6_9_12 , 9
4_23_06 , 5
5_11_06 , 10
3_19_16 , 7
4_11_12 , 10
2_3_12 , 7
5_15_04 , 12
2_31_20 , 10
8_21_08 , 10
7_7_18 , 6
1_2_10 , 11
7_5_14 , 10
4_22_16 , 9
6_31_18 , 10
6_16_06 , 4
5_12_22 , 12
3_9_22 , 8
2_7_22 , 11
5_2_14 , 8
2_31_14 , 11
4_12_00 , 9
2_1_12 , 8
7_3_20 , 7
8_26_16 , 7
3_13_12 , 10
6_2_14 , 11
1_1_00 , 6
8_14_06 , 9
1_4_04 , 8
7_30_06 , 8
3_7_12 , 11
3_21_20 , 11
2_26_04 , 8
8_24_10 , 8
7_18_10 , 11
4_24_22 , 8
6_19_18 , 8
3_7_20 , 8
6_4_04 , 8
2_19_08 , 11
5_27_18 , 7
2_28_20 , 6
3_15_10 , 6
7_9_06 , 7
7_4_02 , 8
3_15_06 , 12
3_2_10 , 9
6_19_20 , 10
1_2_02 , 10
1_18_02 , 9
1_2_20 , 9
2_27_14 , 9
3_15_20 , 10
3_7_08 , 9
1_29_18 , 11
2_23_00 , 9
7_13_12 , 11
5_28_04 , 8
7_24_04 , 6
5_23_16 , 9
2_26_12 , 10
3_10_08 , 11
2_19_16 , 10
2_11_16 , 10
6_3_04 , 11
1_8_08 , 8
4_5_20 , 9
7_15_18 , 10
6_1_14 , 10
5_28_12 , 10
5_21_06 , 11
8_28_12 , 8
7_14_20 , 11
6_30_12 , 9
2_21_18 , 10
7_12_08 , 9
4_21_22 , 7
5_28_08 , 10
8_22_00 , 10
8_8_22 , 7
6_15_14 , 8
4_2_10 , 9
3_1_06 , 10
6_16_10 , 10
3_24_00 , 10
5_14_08 , 12
1_22_16 , 7
2_28_18 , 12
1_28_22 , 9
8_20_16 , 10
1_12_00 , 8
2_13_18 , 11
3_13_02 , 9
7_2_00 , 9
7_18_12 , 12
2_28_06 , 10
6_2_20 , 8
1_15_00 , 10
8_4_04 , 9
8_4_20 , 9
1_31_14 , 11
7_11_02 , 7
1_13_16 , 9
7_23_14 , 10
8_18_08 , 8
