3_6_16 , 0
2_5_02 , 1
2_28_10 , 2
7_29_22 , 1
6_26_04 , 2
8_27_22 , 2
7_18_02 , 3
1_20_06 , 3
3_25_10 , 2
6_28_04 , 4
6_22_20 , 3
3_18_12 , 3
2_9_08 , 4
5_4_12 , 4
4_7_06 , 5
6_31_14 , 5
5_23_06 , 6
5_1_10 , 7
4_23_22 , 6
5_6_14 , 5
5_28_00 , 7
6_9_04 , 6
7_19_12 , 4
6_31_10 , 6
4_23_16 , 7
1_9_14 , 4
3_14_16 , 5
6_19_20 , 6
6_17_16 , 7
8_10_14 , 3
2_6_22 , 5
2_17_22 , 5
4_9_08 , 8
7_6_16 , 4
7_13_18 , 7
4_21_14 , 8
8_8_18 , 3
4_13_20 , 9
4_15_22 , 10
7_13_02 , 8
6_18_06 , 8
5_24_12 , 8
3_10_14 , 6
6_23_18 , 4
3_19_00 , 4
6_29_18 , 7
3_8_12 , 10
8_29_16 , 4
3_11_00 , 7
8_28_16 , 5
7_16_00 , 8
2_29_10 , 3
5_1_00 , 9
6_25_02 , 5
1_29_00 , 5
5_26_04 , 9
4_16_16 , 11
7_23_12 , 5
6_18_18 , 9
4_13_08 , 11
3_7_06 , 11
3_15_04 , 6
3_11_04 , 8
1_16_20 , 4
6_7_06 , 7
4_19_04 , 12
5_6_00 , 6
7_17_02 , 9
3_17_10 , 7
8_25_22 , 4
7_26_10 , 6
7_10_14 , 9
5_23_04 , 8
6_30_18 , 8
4_1_20 , 13
7_31_00 , 5
8_31_04 , 5
7_30_22 , 6
8_31_22 , 6
1_27_00 , 6
6_2_20 , 9
5_5_06 , 7
8_4_22 , 7
1_24_12 , 7
2_11_04 , 6
6_14_10 , 8
3_26_22 , 3
2_26_12 , 6
1_4_04 , 6
4_2_12 , 7
7_5_12 , 6
6_20_12 , 7
3_7_22 , 12
8_11_14 , 5
3_18_04 , 8
3_25_00 , 5
1_11_14 , 5
4_3_18 , 8
8_19_22 , 6
8_13_10 , 7
1_30_08 , 7
4_15_12 , 11
5_11_12 , 10
2_26_20 , 7
2_20_22 , 7
1_18_00 , 5
1_2_02 , 8
1_9_02 , 7
3_30_16 , 4
6_16_06 , 9
2_19_16 , 8
3_5_22 , 5
4_5_18 , 9
5_4_14 , 8
1_19_10 , 6
7_1_18 , 6
1_23_10 , 8
3_4_10 , 6
3_16_22 , 8
4_11_06 , 12
7_6_00 , 7
2_8_08 , 6
6_26_06 , 5
2_27_10 , 8
8_20_06 , 7
3_7_08 , 13
4_29_02 , 8
1_31_00 , 8
5_22_10 , 9
7_19_22 , 7
1_25_16 , 8
7_15_20 , 9
3_14_10 , 9
7_5_14 , 8
1_25_10 , 9
4_27_08 , 9
7_13_08 , 9
6_11_02 , 9
5_20_00 , 10
1_14_22 , 6
1_26_08 , 9
1_7_02 , 8
7_6_02 , 8
3_4_20 , 7
4_2_08 , 9
5_3_02 , 8
6_27_16 , 6
5_22_00 , 11
5_17_02 , 11
2_31_14 , 4
4_9_20 , 11
1_8_12 , 9
8_14_14 , 8
4_29_12 , 10
3_11_02 , 9
6_11_04 , 10
1_19_16 , 7
6_17_12 , 10
3_27_20 , 5
5_10_16 , 12
2_3_00 , 5
1_5_02 , 9
2_26_04 , 8
8_6_14 , 8
6_9_10 , 10
8_12_08 , 8
7_28_02 , 7
3_9_16 , 13
7_15_06 , 10
1_15_04 , 7
4_4_04 , 10
2_3_06 , 6
2_31_22 , 6
1_13_20 , 7
5_6_20 , 10
6_26_20 , 7
7_30_12 , 7
8_16_16 , 9
6_9_08 , 11
3_11_20 , 10
6_11_16 , 11
3_18_14 , 5
